country,year,life,income,population,geo,four_regions,eight_regions,six_regions,members_oecd_g77,Latitude,Longitude,UN member since,World bank region,"World bank, 4 income groups 2017","World bank, 3 income groups 2017",UNHCR
Tajikistan,1854,24.2,773,642000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1855,24.2,778,648000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1856,24.2,782,653000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1857,24.2,787,659000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1858,24.2,791,665000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1859,24.2,796,671000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1860,24.2,800,677000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1861,24.2,805,683000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1862,24.2,809,690000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1863,23.7,814,696000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1864,23.2,818,702000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1865,22.7,823,708000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1866,22.1,828,715000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1867,21.6,832,721000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1868,21.7,837,728000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1869,21.7,841,734000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1870,21.8,847,741000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1871,21.8,851,747000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1872,21.8,856,754000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1873,22,860,761000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1874,22.2,866,768000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1875,22.4,871,775000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1876,22.6,875,782000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1877,22.8,881,789000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1878,23,885,796000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1879,23.2,890,803000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1880,23.4,895,810000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1881,23.6,900,817000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1882,23.8,906,825000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1883,24,910,832000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1884,24.2,916,840000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1885,24.4,880,847000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1886,24.6,1030,855000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1887,24.8,988,862000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1888,25,918,870000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1889,25.2,914,878000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1890,25.4,837,886000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1891,25.6,916,894000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1892,25.8,1040,902000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1893,26,1180,910000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1894,26.2,1090,918000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1895,26.4,1200,926000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1896,26.6,1180,935000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1897,26.5,1210,943000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1898,26.3,1280,952000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1899,26.1,1250,960000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1900,26.4,1280,969000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1901,26.6,1390,978000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1902,26.9,1300,986000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1903,27.1,1430,995000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1904,27.4,1270,1000000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1905,27.6,1210,1010000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1906,27.9,1160,1020000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1907,28.1,1270,1030000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1908,28.4,1320,1040000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1909,28.6,1400,1050000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1910,31.6,1300,1060000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1911,32,1400,1070000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1912,29.9,1470,1080000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1913,29.4,1400,1090000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1914,29,1440,1100000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1915,29,1280,1110000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1916,26,1120,1120000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1917,16,688,1130000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1918,21.5,592,1140000.0000000002,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1919,17,594,1150000.0000000002,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1920,20.3,543,1160000.0000000002,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1921,21.2,629,1170000.0000000002,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1922,30.1,725,1180000.0000000002,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1923,32.6,916,1190000.0000000002,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1924,31.7,1140,1200000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1925,34.9,1280,1210000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1926,34.2,1330,1220000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1927,35.8,1400,1240000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1928,34.5,1410,1250000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1929,33.8,1470,1260000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1930,28,1490,1270000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1931,20,1460,1280000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1932,16,1510,1290000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1933,36.2,1650,1310000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1934,37.7,1880,1320000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1935,39.4,2010,1330000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1936,38.4,2170,1340000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1937,40.1,2160,1350000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1938,42.5,2240,1370000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1939,40,2150,1380000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1940,29.7,2100,1390000.0000000002,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1941,25.7,2060,1400000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1942,24.7,2020,1420000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1943,32.7,2000,1430000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1944,40.2,1990,1440000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1945,46,1970,1460000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1946,37.3,2210,1470000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1947,43.9,2530,1480000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1948,45.4,2790,1500000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1949,46.2,3050,1530000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1950,46.5,3050,1580000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1951,47,3220,1640000.0000000002,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1952,47.5,3340,1690000.0000000002,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1953,48.1,3480,1740000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1954,48.8,3750,1790000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1955,49.5,4080,1850000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1956,50.2,4130,1900000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1957,50.9,4410,1960000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1958,51.7,4330,2020000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1959,52.5,4700,2089999.9999999998,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1960,53.4,4860,2160000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1961,54.3,4890,2240000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1962,55,4680,2320000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1963,55.9,5190,2400000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1964,56.8,5390,2490000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1965,57.6,5550,2570000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1966,58.4,5710,2660000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1967,59.2,5950,2750000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1968,60.1,5940,2840000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1969,60.4,6300,2929999.9999999995,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1970,61.1,6360,3020000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1971,61.2,6290,3110000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1972,61.6,6710,3200000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1973,62.1,6520,3300000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1974,62.6,6340,3389999.9999999995,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1975,63.2,6160,3490000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1976,63.9,5990,3590000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1977,64.5,5820,3690000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1978,64.9,5650,3790000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1979,65.3,5490,3909999.9999999995,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1980,65.6,5310,4019999.9999999995,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1981,65.9,5140,4139999.9999999995,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1982,65.9,5130,4270000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1983,66.1,5000,4400000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1984,66.7,4850,4540000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1985,67.2,4750,4689999.999999999,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1986,67,4450,4840000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1987,66.9,4810,5000000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1988,66.9,4280,5149999.999999999,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1989,66.9,4090,5280000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1990,66.7,3720,5400000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1991,63.4,2590,5500000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1992,58.8,2130,5590000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1993,64.2,1650,5680000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1994,64.6,1430,5760000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1995,64.1,1170,5850000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1996,65.6,1170,5940000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1997,65.7,1220,6030000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1998,66.3,1240,6119999.999999999,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,1999,66.6,1330,6220000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,2000,66.8,1430,6319999.999999999,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,2001,67,1560,6430000.000000001,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,2002,67.3,1700,6540000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,2003,67.5,1840,6659999.999999999,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,2004,67.5,1920,6790000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,2005,67.6,2020,6920000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,2006,67.7,2130,7060000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,2007,67.9,2260,7210000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,2008,68,2290,7359999.999999999,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,2009,68,2390,7530000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,2010,68.1,2510,7700000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,2011,68.3,2640,7870000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,2012,68.6,2770,8060000.000000001,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,2013,68.6,2880,8250000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,2014,68.6,2980,8450000.000000002,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
Tajikistan,2015,68.6,3110,8660000,tjk,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income,Middle income,Asia and the Pacific
