CourseId,Review,Label,cld2,review_id
clinical-research,Well described and easy to understand.,5,en,21476
corporate-finance-essentials,awesome doesn't begin to describe this course. i loved it,5,en,21477
food-beverage-management,Thanks Bocconi for this course. So helpful for those who wants to create a business in F&B Industry. It helped me a lot to clarify my ideas and develop a better plan for the near future. GRAZIE MILLE!,5,en,21478
python-data,Excellent course!!! Dr. Chuck is the best!,5,en,21479
java-programming-design-principles,"Pacing of this course was all over.Interface and Abstract classes were introduced and the material and lessons were easy to follow. Sorting using bubble sort, caparable, and comparator operators were also easy to follow. The final week presented topics on exception and try/catch/finally, but provided no practical programs for a student to write to ensure the topics were understood.The problem was in week 3. N-Grams meant to teach some very important concepts about Markov and predictive text, but failed somewhat since the quizes were not clear and the grading a bit harsh. In the quizes, problems were presented and you either had the right output or you did not. There was no checks available that allowed a student to figure out why code produced the wrong output. In other modules (and courses in this series), input was provided and expected out based on the input was provided to verify code was working correctly. Not in section 3 - you wrote the code, took the quiz, and if you got the answer wrong were left scratching your head as to why, since there were really no means to check.Don't mistake this feedback as saying the course was bad - it was actually quite good. If the course material for week 3 is updated to include clearer instructions and some better checks to ensure code is working correctly then I will change my review from a four star (it's more 3.5 than 4) to a five star.",4,en,21480
website-coding,"University of Michigan is the way to go, This course is very out of date",2,en,21481
python,Good for beginners ..,4,en,21482
analytics-tableau,good course for tableau and effective communication.,4,en,21483
grammar-punctuation,Such a helpful course! I like the explanations. And it was good oportunity to discuss with peers our knowledge.,5,en,21484
moral-politics,"Professor Shapiro is one of the finest instructors who have chosen to offer their courses on Coursera. His knowledge is deep, his ability to explain and clarify subtle concepts is superior and the manner in which he teaches the material covered is sound. To have the chance to hear his tutorial is a real opportunity that anyone who has interest in the study of political or political ethics should not miss. A fine course. Bravo!",5,en,21485
personalizedmed,"Very clearly presented, pragmatic knowledge of the genetic basis of personalized (precision) medicine. A medical degree (or some knowledge of diseases discussed and general pharmacokinetics is an advantage.",5,en,21486
python,"Have given 5 stars for the explanation of basic concepts of not only Python but also of programming. Though people who are well versed with programming will find it too easy (Me too) and finish it within a few hours, but the way of teaching was effective and will help a lot to those people who are new to programming itself. Keep it up !",5,en,21487
problem-solving,It´s a very practical course. Well recommended.,5,en,21488
childnutrition,This was a great learning experience about nutritional food and explored various options to inculcate healthy eating in today's food intake.,4,en,21489
leadership-collaboration,I enjoyed the PowerPoints with Leigh narrating. She is very knowledgeable about the subject area. The assignments were right on in terms of reinforcing learning. Really enjoyed i,5,en,21490
calculus1,The Instructor is amazing!,5,en,21491
marketing-digital,I was unable to complete my session due to time bound and my busy schedule.,5,en,21492
greening-the-economy,"Excellent course, well explained and with a lot of great info.",5,en,21493
trigonometry,Very good course. Lots of materials to study and the practice exercises are well designed and require good thinking. I learned the basics to continue studying calculus in a more advanced level.,5,en,21494
ml-regression,Very thorough course and very approachable much better than course one of specialization,5,en,21495
python,"A really nice, gentle introduction to programming. I immediately started the second course in this series after completing this one.",5,en,21496
machine-learning,"A fantastic course by Andrew Ng. I would like to congratulate him for putting up this course. The course content, structure, flow, examples, assignments were amazing.",5,en,21497
learning-how-to-learn,"Really appreciate this course. Every time I re-watch it, I learn something helpful and new. Proudly I'd say I have learnt this course at least 4 times, and recommended it to two of my best friends as a must have thing in life of learning.",5,en,21498
computational-investing,Terrible. Nobody seems to monitor the forum. No response to questions posted.I want to rate zero but there is no such option available.,1,en,21499
data-scientists-tools,This should not be a course of its own.,2,en,21500
portfolio-risk-management,"Great course - like the rest of the specialization it had a great mix of video (primarily) and questions, practical advice, timely data and quizzes. Learned a ton!",5,en,21501
ruby-on-rails-web-services-mongodb,Great way to learn about MongoDB and it's integration with Rails framework.,5,en,21502
seo-fundamentals,The course is to the point and very practical approach and easy to implement on websites.,5,en,21503
machine-learning,"This is an extremely basic course. Machine learning is built on mathematics, yet this course treats mathematics as a mysterious monster to be avoided at all costs, which unfortunately left this student feeling frustrated and patronized. So much time is wasted in the videos with arduous explanations of trivialities, and so little taken up with the imparting of meaningful knowledge, that in the end I abandoned the videos altogether. The quizes were basic (largely based on recall of, rather than application of knowledge), as were the programming assignments (nearly all of which were spoon-fed, with the tasks sometimes being simple as multiplying two matrices together).If you are serious about machine learning and comfortable with mathematics (e.g. elementary linear algebra and probability), do yourself a favour and take Geoff Hinton's Neural Networks course instead, which is far more interesting and doesn't shy away from serious explanations of the mathematics of the underlying models.",1,en,21504
modern-art-ideas,Excellent! Thoroughly enjoying this course....,5,en,21505
calculus1,"Brilliant professor, brilliant course!",5,en,21506
marketing-channels,Great course with in depth knowledge and up to date information,5,en,21507
python-data,Basic and well explained concepts on data structures.,5,en,21508
roman-art-archaeology,Excellent. Very good. I loved the way it was developed. I will recommend it to my friends. It sure is among the best courses I did in Coursera.,5,en,21509
marketing-channels,The presenter in this course is hard to follow and does not have good slides. She often does not put her bullet points or lists on the slides ( I am a visual learner and she does not provide enough on screen info) She is really uncomfortable and makes it really hard to listen to her talk. She struggles through the entire presentation which is just super distracting. Content is good though.,2,en,21510
website-coding,Fantastic intro to bring your old knowledge up to date.,5,en,21511
parprog1,Great course,5,en,21512
cyber-security-domain,Is a little basic introduction to InfoSEC but is nice a good to start.,3,en,21513
addiction-and-the-brain,"This is a very interesting course. Some of the material is pretty difficult, but it is presented in a clear manner. I learned a lot from the professor.",4,en,21514
python,Just Amazing i love Chuck!!! :D xxxxxxxxxxxxxxx <3 <3 <3 im not gay honest,5,en,21515
marketing-digital,Great introductory module to digital marketing!,5,en,21516
machine-learning,"Very interesting and useful course, thank you very much!",5,en,21517
cybersecurity-and-x-factor,"Great course, understanding that our biggest security threat is our own behaviour is key to building cybersecurity.",5,en,21518
influencing-people,One of the top in the specialization,5,en,21519
html,Lecture videos are very good and Easy to follow.,5,en,21520
python-network-data,"Good, too much of seeing the professors face while in the middle of explaining code. Not that he's ugly, but when looking at code, it helps to keep it on the screen a bit longer, rather than showing his face momentarily and then back to the code. Throws me off a bit, and I find myself needing to pause the videos to understand the code.",5,en,21521
cyber-security-domain,"This was a good introduction to the field of Cybersecurity, but I wished for a more in depth coverage of many of the topics and other topics. This class would not be a preparation for the Security+ exam, for example, but it is a good start as an overview of Cybersecurity.",4,en,21522
game-character-design,From the first 30 seconds of the first video I can know I'll love it!,5,en,21523
learn-speak-korean1,"The structure of each lesson is well built up, the course content is thought trough.The explanations are clear and easy to follow even for beginners.Any question arises it is answered and explained in the discussion forum by the staff.Great course.감사합니다",5,en,21524
childnutrition,"Great Course!! Very well explained, easy to understand and overall very useful information. I have learn a TON with this course and definitely i would recommend it to anyone concerned about their children nutrition.It would be great to see a Child Nutrition and Cooking 2!Great work.",5,en,21525
python-network-data,Very accessible and a clearly knowledgeable professor. Materials and pace is great for a beginner to programming or someone looking to learn a new language.,5,en,21526
mafash,Great course!! :D,5,en,21527
learning-how-to-learn,The course every one in every field must take!,5,en,21528
probability-intro,Great course! This has been one of the best courses that I have taken at Coursera. I really liked the fact that we have a free book for the class and there are optional exercises for practicing what we have learned at the end of each week. The instructor knows the subject and is very clear.,5,en,21529
advanced-data-structures,"Great courser, challenging assignment, but learnt a lot",5,en,21530
data-warehouse-bi-building,Course is good but mentor grading needs to be a bit sorted as in they required almost 2 additional weeks to grade one assignment in total that is 1 month to grade an assignment so that needs to be taken care of,3,en,21531
modpo,"ModPo should be the standard that all moocs follow. It has the feel of a real college experience with its live interactivity between the instructor, TAs, mentors and community TAs-- not to mention fellow students!More than that ModPo is a gathering of poetry lovers from around the world in a thoughtful discussion and close reading of poems that is mind expanding in so many ways.I'm so happy to be a small part of this community, and I strongly recommend it!",5,en,21532
brand-management,"Great Course, covered everything from Product development till Brand positioning",5,en,21533
website-coding,"Sharing a satisfied amount of knowledge, overall very good. The HTML videos were excellent. The one thing missing is the methodology on how someone starts to think and makes JavaScript code that delivers a solution to a problem. How do we do our approach? Flow charts would really help on this matter.",4,en,21534
python,Outstanding Course for a newby. All about programming. Lectures and problems are clear and relate directly to the subject not related topics like statistics and other disciplines which add nothing to the Python and Python programming focus. Dr. Severance has built a great specialization here. Problems can be challenging but doable within the time frame represented by the course description (give or take a couple hours on some of the more challenging ones. I've learned alot! Thanks,5,en,21535
uva-darden-agile-team-management,"Great course with a very good mix of theory, practice and real-world practitioners.I believe this course will be especially helpful for teams transitioning to agile and for ""classical"" project managers. The age of ""command and control"" has passed and Agile is a great iteration on top of this management style. Great teacher, great content and great course!",5,en,21536
principles-of-macroeconomics,Concepts are explained in clear and efficient manner. However more emphasis should be laid on problem solving.,4,en,21537
raspberry-pi-platform,"Nice course, but could be better supported.Video: On Programs on whiteboard several wrong syntax (UC/LC writing)Better: Not just there's the doc on web - study it - rather point on important things on doc and make tests.End of week 4: Second link to program is missing, when making peer review, everyone can learn so much from each other.Pi Hardware: I missed awfully electric characteristics on GPIO. Looking on the web, anyone was talking about this matter (max. 50mA total all outputs, max. 3-16mA ?? each...). A little electronics guide how to dimension LED resistors and pullups / pullsdowns and how to drive relais would be nice. Many student know surely less about electronics, but to interact with IoT it is nessecary.Coursera: Not on all platforms (iPad i.e.) you can make positive comments when reviewing.",4,en,21538
cancer,Great introductory course to cancer. I love how the course includes the clinical side as well as the biological implications of cancer and provides the information in a very simplistic style. The coursework is not overwhelming and I loved this course.,5,en,21539
happiness,I like it very much :) there are some interesting ideas on how to improve your happy life :),5,en,21540
together-teacher,I am still doing it... but it hal already changed my life. Thank you for this great course!,5,en,21541
disaster-preparedness,Really great course that's paced well. I believe this is a course everyone should and CAN take! These things are important to know especially if you live in an area where disasters are prone.,5,en,21542
learning-how-to-learn,"Loved this course. I have started reading everything about learning and I have seen many many information out there that is covered here in depth.Now, I am much more confident with many capacity to learn and master new subjects.Thanks a lot!!!",5,en,21543
classical-composition,"Very full content of this course , the teacher does very well . Too bad it does not have subtitles in Spanish , it would be perfect if I had .",5,en,21544
java-for-android,amazing experience.I love this course and I am absolutely satisfied with my choice.,5,en,21545
learning-how-to-learn,Prepare to learn some of the most powerful study techniques ever researched by neuroscience!,5,en,21546
learning-how-to-learn,"I enjoy this course,because i find a lot of useful advises",4,en,21547
calculus1,There are still many more technical issues which lie unsettled for months in in this beautiful and extremely interesting course...,4,en,21548
vvedenie-mashinnoe-obuchenie,"This is not an Introduction but a Review of Machine Learning methods used in Yandex.Probably, you have to multiply estimated required time by 10 to really understand lecture topics.Kaggle competition at the end makes the course really interesting.but:""A theory that you can't explain to a bartender is probably no damn good.""-- Ernest Rutherford",5,en,21549
python,all good stuff thanks,5,en,21550
python,"Very good explanations, just a little bit too slow for me. Downside: Python 2 and not 3.",5,en,21551
python-databases,Great class,5,en,21552
machine-learning,It is the best course to start Machine Learning.,5,en,21553
process-improvement,"Great review of concepts to refresh lean and six sigma, and process improvement in GENERAL.Expected deeper and more practical information (case studies, maybe a project in a module instead of a quiz, etc.) regarding the service industry as stated at the beginning of the course. There just one part of a module (aprox. 15 min) that got into some detail.Also, there was no interaction at all in the forums. If at least the mentors could set some interesting subjects and comments to motivate that, would be of help.Due to this, my expectations weren´t met. Was looking for detailed service industry (financial) applications of process improvement knowledge.",2,en,21554
finance-for-non-finance-managers,"the test of this course is so easy,i wish it could little harder",4,en,21555
icahn-school-of-medicine-at-mount-sinai-acute-and-chronic-rhinosinusitis,Easy to understand and very informative.,5,en,21556
game-development,Best Course ever,5,en,21557
python,Thank you Dr. Chuck. I ran away from programming all my life but this course really got me interested in programming. Thanks.,5,en,21558
company-future-management,"Fantastic! It was absolutely nothing less than a true pleasure to do this course. Everything from the strucure and layout of the course itself, to the good tools provided from coursera (I especially appreciated the app!). Excellent!",5,en,21559
text-mining,"Very detailed, but taught in an easily understandable manner.",4,en,21560
game-development,Excellent course for people withought previous experience in Unity. I really enjoy it.,5,en,21561
happiness,The best course I have taken in my life. Thank you very much to Proj. Raj and to all his wonderful team.,5,en,21562
understanding-financial-markets,If a person new to finance then its good to refer here.,5,en,21563
wharton-entrepreneurship-opportunity,"The content is great, and the teachers are awesome. Very glad I could learn from them",5,en,21564
game-programming,Do not take this course unless you have previous C# coding experience. It is most definitely not for beginners.,1,en,21565
machine-learning,Great teaching methods. Enjoyed learning the basics and algorithms used in the machine learning field. It definitely helped me speak the machine learning language taking this course. Thanks Andrew.,5,en,21566
oilandgas,"Great Course!I would prefer if it contains more demonstrative slides and reading materials, so it would be easier to absorb these interesting information.",4,en,21567
project-planning,very insightful. making clear the principles that have been applied in several projects i have played a part in.,5,en,21568
typography,3.5 starsA quick introduction to Typography that left me feeling there is so much more to learn and know.,4,en,21569
python-data,very helpful!,5,en,21570
machine-learning,Its great course for starter as well as to gain advanced knowledge around ML. Excellent explanation and assignment to make concepts more concrete,5,en,21571
marketing-channels,Such a boring class,1,en,21572
python,"The professor was very knowledgable and passionate about the course, which motivated me to learn the material.",5,en,21573
sustainable-development,VERY GOOD THANKS A LOT,5,en,21574
machine-learning,"Fantastic course, well taught by a well-known expert in the field. The programming assignments were well-constructed and gave real insight into the application of the algorithms and methods.",5,en,21575
bible-history,"It's a very good course if you want to know how the bible came into being, events that happened from the very beginning and how the bible continues to remain and be read even today. Wonderful!",5,en,21576
calculus1,"I would like to thank Jim Fowler, PhD at this point. The content of the course was explained very understandably, best thanks for it and all the best.",5,en,21577
language-theories,Really enjoyed this course. Highly recommend.,5,en,21578
python-network-data,There's in a change in the way of presenting the course. I prefer the previous 2 section though.,4,en,21579
plato,"Very interesting and challenging. I need to spend a lot of time on the reading assignment, but I enjoyed the reading very much.",4,en,21580
typography,Great course! Thank you for wide and deep introduction in the world of typograph..,5,en,21581
social-computing,Good course. Especially enjoyed the crowdsourcing lectures.,4,en,21582
creativity-innovation,"Very interesting topic, good short video-lectures and enthusiastic lectors.",5,en,21583
statistical-inference,"This course covers a wide range of powerful statistical concepts. The best way to work through this is to run R code as you go through the examples. If you are not comfortable with R, make sure to take the intro to R course first.",5,en,21584
data-scientists-tools,Great approach to the course!,4,en,21585
dog-emotion-and-cognition,One of the best dog courses I ever taken. Hare is wondrful on explaining.,5,en,21586
motivate-people-teams,"If you're currently working in a leadership role this course provides some thoughtful exercises and content you can apply to your day job. Good content (nothing earth-shattering, but a good presentation of the issues).",4,en,21587
machine-learning,"Professor Andrew is great, and about discussions Tom es another great guy, he was a big help for us, was an amazing course.Quizzes sometimes are a little bit tricky and if you understand very well the classes you can do easily the matlab challenges.",5,en,21588
machine-learning,ultimate course,5,en,21589
adjective-clauses,"This is a very interesting course. It helps me a lot. Thanks, anyway.",5,en,21590
machine-learning,One of the great courses that I have ever learnt. Thank you so much Andrew !!,5,en,21591
marketing-digital,"Good class, with interesting points ans assignments and very god teacher",4,en,21592
object-oriented-java,I loved this course and I believe I gained some valuable skills and knowledge by taking the course.,5,en,21593
learning-how-to-learn,I've learnt a lot about focus and how to learn properly. It's a excellent course and I've been shared it as much as I can to all. Thank very much and keep the great work going!,5,en,21594
data-scientists-tools,"Clear, structured and effective. Nice and useful slides as well.",5,en,21595
coaching-expectations-performance,The courses in this specialization keep on getting better and better. I believe that I have never had a better grounding in what coaching is than in this series.,5,en,21596
intro-international-marketing,"A very complete course, with many key words and definitions. The interview of LG are also very interesting, the last peer project is very educational. Be careful the interview of Swarosky jewel manager is to very relevant.",4,en,21597
intro-redes-sociales,great course very helpful,5,en,21598
wharton-entrepreneurship-financing-profitabilty,"Great Course !Aspirant Entrepreneurs many times make mistakes in the Innovative companies financial planning, This is great Course to Think about Financial Health of the startup and avoid Serious, OUT of CASH mistakes ...",5,en,21599
machine-learning,I love machine learing,5,en,21600
quantitative-foundations-international-business,"Thank you so much for this course, that`s was really enjoing to learning with great teachers and I am really impressed about Coursera, it is giving me new opportunity in life and in my education. I will learning also other courses of my specialization.Best regards, Ilona Lukianova",5,en,21601
machine-learning,Great course. I can't believe how much I've learned at the end of it. Thank you Andrew. I hope one day to shake your hand for setting me down this path of learning. It was most appreciated. I hope whoever reads this will extend my thanks and this personal message down the line. Coursera's massively open online education is a gift to the world.,5,en,21602
producing-music,Very informative. Helped in understanding various minor aspects,4,en,21603
duke-programming-web,"Very easy to follow. Kept me motivated! Great course! One note, probably update the dukelearntoprogram website a bit. It would be good with an easier navigation tool to access material on the website through Coursera, specifically with regards to challenge exercises.",5,en,21604
python-data,"Great class, learned a lot!",5,en,21605
data-management,An excellent course for all researchers that want to understand what Research Data Management is and how to apply this to your research. The course also gives very good arguments why managing and sharing data is an excellent career strategy for researchers.The videos are short but really informative and full of further sources of information. The practical exercises (optional for completing the course) are a great way to consolidate the new knowledge and to helped make the cognitive bridge to data management practice .A course any researcher that aspires in applying for a Horizon 2020 grant in Europe should take!,5,en,21606
happiness,That's a fundamental course to learn :) Thank you Raj,5,en,21607
infographic-design,"Excellent course, challenging but very useful!",5,en,21608
python,This course helped me grasp the basics of python. A huge thank you to the creators of this course.,5,en,21609
seo-fundamentals,Very in-depth and detailed information. Well prepared. Thank you.,5,en,21610
java-programming-arrays-lists-data,"Challenging, rewarding, learned a lot!",5,en,21611
guitar,Extremely good in taking a beginner and getting them on their way into guitar.,5,en,21612
python,"The course is too easy if you know any programming language, but I think that it is very helpful for newbies in programming.",4,en,21613
learning-how-to-learn,The material covered in this course should be learned before any serious study. A life changing thing.,5,en,21614
uva-darden-project-management,I enjoyed the course very well. Just glad to know some aspects I hardly heard of.,5,en,21615
what-is-social,I definitely learned some things but some of the videos focused a fair amount on what we will be doing in the future rather than providing information now.,4,en,21616
war,"This course has been an eye opening one, clearly giving poignant insights into the life of a soldier, the nature of war and the role of societies in it!",5,en,21617
marketing-plan,"The content is very good. It explores the basics of the campaign planning and the essential topics any digital marketer need to know. Just few improvements must be done in the very first course like not split in so many short videos. It just take time from the audience going again and again in the introductory part with the university logo and music. The material also in the beggining was too much fractioned. Please gather all in one sinple PDF file. The videos in the beggining the teacher was looking ""on my shoulder"" or something behind us. No eye contact. It must be also corrected. These are details but overall course is very good!",5,en,21618
engineering-mechanics-statics,Nice video lecture series,4,en,21619
food-beverage-management,"Really high quality explanations, material and videos.",5,en,21620
economic-policy,i need more of this course please,5,en,21621
the-blues,"I think this is a very complete course that teaches in detail the history and development of The Blues, backed up by extent theoretical content. I definetely learned a lot from it and also gave me all i need to continue developing my playng skills. Thanks to Coursera and all the people involved in the creation of this course.",5,en,21622
addiction-and-the-brain,"I like very much this class, I've learned a lot, and is very usefull for my career! Thanks",5,en,21623
string-quartet,"Especially liked the musical demos of various pieces, interspersing lectures with descriptive passages.",5,en,21624
machine-learning,Give you solid foundation.,5,en,21625
happiness,Enjoyed this immensely!,5,en,21626
marketing-digital,some materials are outdated but it is a very innovative and well-structured course,5,en,21627
grammar-punctuation,"I give 5 stars to this course, I want to say thank to University of California, Irvine that i can improve my english grammar",5,en,21628
html,"Wonderful teacher, knows her stuff and knows to share it with others!",5,en,21629
epidemiology,This course is an excellent introduction to Epidemiology. I am prepared to pursue my interests in the subject.,5,en,21630
python-network-data,"Excellent, exceeded my expectations",5,en,21631
terrorism,"The lectures are very clear and the readings extremely interesting, including many articles written by top experts",5,en,21632
interactive-python-1,Very great introduction (and it s coming from someone with 0 computer skills),5,en,21633
probability-intro,My name is Jose Antonio from Brazil. I am looking for a new Data Scientist career (https://www.linkedin.com/in/joseantonio11)I did this course to get new knowledge about Statistics in DataScience and better understand the technology and your practical applications.The course was excellent and the classes well taught by teachers.Congratulations to Coursera team and Instructors.,5,en,21634
machine-learning,Instructor's knowledge and delivery are excellent.,5,en,21635
python,"There should have been more exercises on loops, especially definite ones. We had a couple of exercises on infinite loops but none on definite. Also, there should be a way to practice the code along with Chuck as he gives examples using a short & quick code for more practice. Something like a smaller version of the code tool could be right there along side the video. That would help. Thanks.",4,en,21636
positive-psychology,It's good for all aspect of your life.,5,en,21637
einstein-relativity,quite enlightening! Great job Mr. Randles,5,en,21638
leadership-coaching,I loved this course! There was so much to learn!,4,en,21639
dwrelational,"It was amazing, I am satisfied with all the knowledges I had acquired. Congratulations to Michael Mannino.",5,en,21640
nonviolence,This is a marvelous and very inspiring course. Thank you so much!,5,en,21641
ml-foundations,Really interesting material thought very enthusiastically. Enjoyed it loads,5,en,21642
wharton-quantitative-modeling,the Knowledge is very organized and clear.,5,en,21643
machine-learning,Great explanation from Andrew NG,5,en,21644
theropods-birds,"Awesome course! Loved the Dino 101 class and I was excited to see this in depth look at theropods. Tons of great information; excellent enthusiastic instructor; and useful notes. I hope to see more in the future, keep up the great work!",5,en,21645
marketing-digital,"some of the material needs update, like the Redlaser case.otherwise, this course changed my perception about online learning. It was interactive and the case studies were creative.",4,en,21646
python-data,"This is the right course to do, in order to complete learning basics of python.",5,en,21647
game-theory-introduction,"While the subject is interesting, the professor sometimes makes it confusing and dense to understand the basic ideas.Maybe this course does need a mathematic or economic background...",3,en,21648
human-computer-interaction,challenging in the very best way,5,en,21649
learn-chinese,"I took this course to review Chinese basics, I not really a beginner. The rhythm of the course, the progression is nice. It's a perfect way to start learning Chinese.",5,en,21650
data-scientists-tools,Good introduction about Data toolbox!,5,en,21651
english-principles,"I Love this course, and I need more reviewing from you",4,en,21652
machine-learning,"Relevant, entertaining. Albert is a top instructor! Overall great class!!",5,en,21653
tricky-english-grammar,Pretty good I think,3,en,21654
understanding-arguments,Easy to understand and fun. Professor explains concepts thoroughly. Would Highly recommend,5,en,21655
angular-js,Great course...,5,en,21656
classical-sociological-theory,A great course on social thinkers.,5,en,21657
data-science-course,Would have been better if quiz access is available for free so that it is easier to reinforce concepts learnt.,3,en,21658
project-management-basics,Great Course led by a great Teacher !,5,en,21659
journey-of-the-universe,"really precise , easy to learn i full recomend",5,en,21660
data-scientists-tools,This Course helped me to understand the foundation skills. I practiced on GitHub with assignments and now I feel the flavor of getting things done in a systematic way!,5,en,21661
financial-markets,"The prof. Shiller is a Nobel Prize and he talks about those arguments with great clearity and deepth of explicating them. His ideas are about the importance of free market, but they consider the importance of a social security.",5,en,21662
machine-learning,Mathematical approach and way of teaching is good,5,en,21663
solid-waste-management,"Thank you Team of Ecole Polytechnique Federal de Lausame,Brilliant course",5,en,21664
negotiation-skills,excellent course highly recommend!,5,en,21665
global-diplomacy,Excellent work,5,en,21666
data-scientists-tools,Very basic introduction to Data Science. Seasoned programmer or other IT professionals are likely to find this course really weak.,2,en,21667
androidapps,This Course has been GREAT,5,en,21668
learning-how-to-learn,A must-take course.,5,en,21669
financial-markets,"This has been a wonderful course. It not only equips one with financial knowledge for the corporate world but on a personal level. I believe that through this course, I have placed in a better position to make sound investment decisions. The course is worth repeating",3,en,21670
happiness,One of the best. Every one must do this course to know what really matters,5,en,21671
project-risk-management,Margaret and crew have taught me a lot. Thanks!!,5,en,21672
android-app,I very much enjoyed this course. It gave a great introduction to Android programming for those who don't know any android programming to start with. I recommend this course as a place to start.,5,en,21673
mafash,excellent quality,5,en,21674
advanced-writing,nice things to do and good examples.,4,en,21675
ml-regression,Wonderfully organized and explained. Especially the Lasso and Ridge Regression!,5,en,21676
implant-dentistry,we need more clinical dentistry courses,4,en,21677
astrobiology,"I REALLY love this course. I love learning new things all the time, and this course really helps with that. It puts new perspectives in your mind and allows you to think further into things you may or may not have already known. Very interesting course, always mind grabbing.",5,en,21678
risk-and-return,"I used to have this lesson two years ago, it really inspired me. Professor Gatum taught me a lot.",5,en,21679
web-frameworks,"Absolutely great course, I learned a lot.",5,en,21680
python-data-visualization,This course truly changed my way to see the world!,5,en,21681
aids-fear-hope,This class is filled with useful information and the outside resources it references are also great. The material in the class is presented in a clear and compassionate manner. It's a class worth taking to better understand AIDS/HIV and the role the disease plays throughout the world.,4,en,21682
teaching,Excellent intro course.,5,en,21683
python,This course is very basic. Hope other courses in the specilization increase the difficulty.,5,en,21684
power-electronics,"Excellent, Although this topic was totally new for my I enjoyed it so much. Thank you.",5,en,21685
learn-chinese,An amazing teacher and a terrific cours,5,en,21686
finance-for-non-finance-managers,Best beginner level course for finance novices. Superbly structured and filled with great examples. Happy learning :),5,en,21687
python,Well structured course with nice-to-know backround information about hardware. The bonus material (interviews with some of the people who had great impact on programming) is fun to watch and shares the spirit of open source.,4,en,21688
diabetes,"Excelent course, complete, including information about new drugs and studies for treatment, well explained, it requires time and attention, totally worth it!",5,en,21689
finance-for-non-finance-managers,For me it was boring and too specific. I had a great difficult in understanding it....I quitted before ending.,1,en,21690
swift-programming,Good course to learn the Swift basics.,4,en,21691
learning-how-to-learn,Fabulous course! I specially loved the interviews.,5,en,21692
python-data,"I found this course even better than the previous one, the teacher has also been very stimulating in finding the next path of my studies which is really important, so thank you mister Chuck!",5,en,21693
happiness,Excellent in all aspects!,5,en,21694
algorithms-divide-conquer,"I was glad to get exposure to famous algorithms through this class, but I don't feel like I really developed an intuition for reasoning about their runtime. The class was challenging, but mostly for the wrong reasons. I spent more time and energy pouring over the answers to tricky quizzes and having to implement algorithms exactly as described in the lecture notes rather than really truly learning. It also took me much longer than the 4-8 hours per week advertised to complete each week.",3,en,21695
philosophy,A very resourceful and mind-opening course. Need to take more time to absorb it. Thanks for all the professors making it.,5,en,21696
internet-technologies,"Great amount of information, very useful. Thank you",5,en,21697
high-throughput,One of the few courses teaching th,5,en,21698
feedback,"Useful but a little bit fluffy (but i guess so is the topic).The material is good, the presentation (the speaker) is awesome: clear spoken and at a good pace.i found the questions in the quiz to be a bit vague.",3,en,21699
professional-emails-english,this course really helped me to learn how to write my letters better,5,en,21700
teaching-evolution,Excellent course with great insights on pedagogic methods and ways to handle this difficult scientific issues in the classroom,5,en,21701
international-journalism,"A basic course into ethics, principles etc of a journalist. Assignments are straight forward and interesting.",4,en,21702
exploratory-data-analysis,Excellent class!I totally recommend it,5,en,21703
data-scientists-tools,A good course with high quality information and good presenters.,5,en,21704
python,"Great course, and a very good start for anyone wants to learn programming...Thank you!",5,en,21705
graphic-design-history,Really interesting and useful. Although some more information about the more post-modern approaches would be also great.,4,en,21706
mosfet,"A very rewarding experience, a well-organized class, and an excellent instructor. I really enjoyed this year's summertime with that MOOC; some things were already familiar to me, some others were completely new. This MOOC is a first-class introduction to the world of MOS transistors, intended both for students and professionals like me. Anyone that is eager to delve into the world of modern microelectronic devices and systems will benefit a lot from taking this course. I highly recommend it.",5,en,21707
fundamentals-of-graphic-design,"Enjoying it! Thorough, effective, a great opportunity for beginners.",5,en,21708
learning-how-to-learn,This is a great way to get introduced to a lot of very useful tools to help you learn better. As a older student returning to school for an engineering degree I plan to master all these techniques.,5,en,21709
database-management,The material is fine but the course isn't taught well. The instructor tends to start talking immediately in subject jargon and abbreviations without first giving students an intro or explaining foundation material first. It seems a lot of material is left out of the lectures and slides on purpose and forces students to buy the instructor recommended text book (which is also authored by the instructor). After each lecture I'm forced to Google search a lot of what was mentioned before I even understood half of what the instructor was talking about. I didn't pay to listen to something that forces me to Google search everything.,3,en,21710
data-scientists-tools,"A very big difficulty for me, French people who uses to speak english everyday for may work is that :1) Teachers don't do any effort to speak slower and to articulate2) As with all other courses I've attended in english, it's impossible to read a transcription, even in english, while reading slides.Slides are not sufficient by themselves, i.e. without commentary beside. The workaround I've used is to print french translation or english transcription and read it, trying to guess which part suited with which slide ...For a non-free course, it's not really professional ...",2,en,21711
angular-js,It is a awesome course,5,en,21712
python,really superb for very beginners . no pre requisite of any programming language,5,en,21713
functional-mri,"Statistics should definitely be a pre-requisite for this course. I study clinical pharmacology and my knowledge of stat was limited to mean, median and mode and standard deviation haha. good course though for whoever studied statistics.",4,en,21714
